MID,DISCIPLINE,EIN,CO_LOC_RES,NTEEC,DUNS,NAICS,COMMONNAME,LEGALNAME,ALTNAME,AKADBA,ADSTREET,ADCITY,ADSTATE,ADZIP,ADZIP5,PHSTREET,PHCITY,PHSTATE,PHZIP,PHZIP5,PHONE,WEBURL,IRS_NAME15,TAXPER15,INCOMECD15,INCOME15,REVENUE15,IRS_STREET15,IRS_CITY15,IRS_STATE15,IRS_ZIP15,RULEDATE15,IPEDS,INSTNAME,INSTCITY,INSTST,LONGITUDE,LATITUDE,AAMREG,BEAREG,LOCALE4,FIPSST,FIPSCO,GSTREET,GCITY,GSTATE,GZIP,GZIP5,BMF15_F,IRS990_F,IMLSAD_F,PFND_F,FCT3P_F,USER_F,UNI_F,OTHER_F,SOURCE
8405100318,HSC,237380853, ,A80,007768187,712120,PAGE COUNTY HERITAGE ASSOCIATION,PAGE COUNTY HERITAGE ASSOCIATION, , ,604 OAK LEAF ROAD,LURAY,VA,22835-5104,22835, , , , , ,5407436698, ,PAGE COUNTY HERITAGE ASSOCIATION,201412,0,0,0,604 OAK LEAF RD,LURAY,VA,22835-5104,201205, , , , ,-78.52244,38.64934,3,5,4,51,139,604 OAK LEAF RD,LURAY,VA,22835-5104,22835,1,1,0,0,0,0,0,0, 
8405100320,HSC,237390148, ,A82, , ,WYTHE COUNTY HISTORICAL SOCIETY,WYTHE COUNTY HISTORICAL SOCIETY,WYTHE COUNTY HISTORICAL SOCIETY, ,PO BOX 730,WYTHEVILLE,VA,24382,24382,115 E MAIN ST,WYTHEVILLE,VA,24382,24382,5402233330, ,WYTHE COUNTY HISTORICAL SOCIETY,201502,0,0,0,PO BOX 730,WYTHEVILLE,VA,24382-0730,197407, , , , ,-81.0835,36.95236,3,5,3,51,197,115 E MAIN ST,WYTHEVILLE,VA,24382,24382,1,1,0,0,1,0,0,0, 
8405100321,HSC,237404958, ,A82, , ,PRESERVATION OF HISTORIC WINCHESTER,PRESERVATION OF HISTORIC WINCHESTER INC, , ,530 AMHERST ST,WINCHESTER,VA,22601-3802,22601, , , , , ,5406673577,HTTP://PHWI.ORG/,PRESERVATION OF HISTORIC WINCHESTER INC,201405,3,59189,53695,530 AMHERST ST,WINCHESTER,VA,22601-3802,197502, , , , ,-78.17505,39.1876,3,5,1,51,840,530 AMHERST ST,WINCHESTER,VA,22601-3802,22601,1,1,0,0,1,0,0,0, 
8405100325,HSC,260107735, ,A50, , ,AFRO-AMERICAN HISTORICAL AND GENEALOGICAL SOCIETY,MADISON COUNTY AFRICAN AMERICAN HISTORICAL SOCIETY INC, ,MADISON COUNTY AFRICAN AMERICAN HISTORICAL SOCIETY INC,700 S MAIN STREET,MADISON,VA,22727,22727, , , , , , , ,MADISON COUNTY AFRICAN AMERICAN HISTORICAL SOCIETY INC,201412,0,0,0,700 S MAIN ST,MADISON,VA,22727-3075,201208, , , , ,-78.26312,38.37431,3,5,4,51,113,700 S MAIN ST,MADISON,VA,22727-3075,22727,1,1,0,0,0,0,0,0, 
8405100330,HSC,260426643, ,A80, ,712120,LINCOLN AT THE CROSSROADS ALLIANCE,LINCOLN AT THE CROSSROADS ALLIANCE, , ,3713 S GEORGE MASON DR SUITE 1302,FALLS CHURCH,VA,22041-3737,22041, , , , , , , ,LINCOLN AT THE CROSSROADS ALLIANCE,201412,0,0,0,3713 S GEORGE MASON DR A,FALLS CHURCH,VA,22041-3737,200807, , , , ,-77.11747,38.84182,3,5,2,51,059,3713 S GEORGE MASON DR A,FALLS CHURCH,VA,22041-3737,22041,1,1,0,0,0,0,0,0, 
8405100331,HSC,260489703, ,A80, ,712120,DANVILLE PRESERVATION LEAGUE,DANVILLE PRESERVATION LEAGUE, , ,PO BOX 1312,DANVILLE,VA,24543-1312,24543,767 MAIN STREET,DANVILLE,VA,24543-1312,24543,4347913342, ,DANVILLE PRESERVATION LEAGUE,201412,0,0,0,PO BOX 1312,DANVILLE,VA,24543-1312,200708, , , , ,-79.39606,36.58518,3,5,3,51,590,767 MAIN STREET,DANVILLE,VA,24543-1312,24543,1,1,0,0,0,0,0,0, 
8405100332,HSC,260519053, ,A82, , ,31 E HISTORICAL SOCIETY,31 E HISTORICAL SOCIETY, , ,1025 CROTON DRIVE,ALEXANDRIA,VA,22308-2006,22308, , , , , , , ,31 E HISTORICAL SOCIETY,201312,0,0,0,1025 CROTON DR,ALEXANDRIA,VA,22308-2006,200901, , , , ,-77.04991,38.72703,3,5,2,51,059,1025 CROTON DR,ALEXANDRIA,VA,22308-2006,22308,1,1,0,0,0,0,0,0, 
8405100333,HSC,260558321, ,A80, ,712120,MIDLOTHIAN VOLUNTEER COALITION,VILLAGE OF MIDLOTHIAN VOLUNTEER COALITION, , ,PO BOX 1295,MIDLOTHIAN,VA,23113-8295,23113, , , , , , , ,VILLAGE OF MIDLOTHIAN VOLUNTEER COALITION,201412,0,0,0,PO BOX 1295,MIDLOTHIAN,VA,23113-8295,200808, , , , ,-77.63585,37.52134,3,5,2,51,041,PO BOX 1295,MIDLOTHIAN,VA,23113-8295,23113,1,1,0,0,0,0,0,0, 
8405100334,HSC,260559714, ,A80, ,712120,HUNTER MILL DEFENSE LEAGUE,HUNTER MILL DEFENSE LEAGUE INC, , ,10906 SUNSET HILLS RD,RESTON,VA,20190-5411,20190, , , , , ,7039388969, ,HUNTER MILL DEFENSE LEAGUE INC,201406,0,0,0,10906 SUNSET HILLS RD,RESTON,VA,20190-5411,200805, , , , ,-77.32249,38.94723,3,5,1,51,059,10906 SUNSET HILLS RD,RESTON,VA,20190-5411,20190,1,1,0,0,0,0,0,0, 
8405100335,HSC,260629238, ,A80, ,712120,JOHN KLINE HOMESTEAD TRUST,JOHN KLINE HOMESTEAD TRUST, , ,PO BOX 274,BROADWAY,VA,22815-0274,22815, , , , , ,5408965001,HTTP://JOHNKLINEHOMESTEAD.COM/,JOHN KLINE HOMESTEAD TRUST,201312,3,27699,24188,PO BOX 274,BROADWAY,VA,22815-0274,200804, , , , ,-78.80083,38.61325,3,5,3,51,165,PO BOX 274,BROADWAY,VA,22815-0274,22815,1,1,0,0,0,0,0,0, 
8405100336,HSC,260709836, ,A82, ,813312,WILCOX WATERSHED CONSERVANCY,WILCOX WATERSHED CONSERVANCY INCORPORATED, , ,400 RAVENSCROFT DRIVE,PETERSBURG,VA,23804-1252,23804, , , , , , , ,WILCOX WATERSHED CONSERVANCY INCORPORATED,201406,2,18709,18709,PO BOX 1252,PETERSBURG,VA,23804-1252,200709, , , , ,-77.40336,37.22866,3,5,2,51,730,PO BOX 1252,PETERSBURG,VA,23804-1252,23804,1,1,0,0,0,0,0,0, 
8405100337,HSC,260781107, ,A80, ,712110,NATIONAL CIVIL WAR CHAPLAINS MUSEUM,NATIONAL CIVIL WAR CHAPLAINSRESEARCH CENTER AND MUSEUM, ,NATIONAL CIVIL WAR CHAPLAINS RESEARCH CENTER AND MUSEUM,1971 UNIVERSITY BLVD,LYNVHBURG,VA,24502-2269,24502, , , , , ,4345827090, ,NATIONAL CIVIL WAR CHAPLAINSRESEARCH CENTER AND MUSEUM,201312,0,0,0,1971 UNIVERSITY BLVD,LYNCHBURG,VA,24502-2269,200805, , , , ,-79.15707,37.34945,3,5,4,51,680,1971 UNIVERSITY BLVD,LYNCHBURG,VA,24502-2269,24502,1,1,0,0,0,0,0,0, 
8405100344,HSC,261511523, ,A82, , ,CLIFTON FORGE COMPANY,CLIFTON FORGE COMPANY, , ,PO BOX 635,CLIFTON FORGE,VA,24422-0635,24422,518 CHURCH STREET,CLIFTON FORGE,VA,24422-0635,24422,5408627275,HTTP://WWW.CFSOTA.ORG/,CLIFTON FORGE COMPANY,201312,3,84541,84541,518 CHURCH ST,CLIFTON FORG,VA,24422-0000,201008, , , , ,-79.82601,37.81736,3,5,3,51,005,518 CHURCH STREET,CLIFTON FORGE,VA,24422-0635,24422,1,1,0,0,0,0,0,0, 
8405100347,HSC,261990945, ,A80, ,712120,WESTERN ALBEMARLE ASSOCIATION,WESTERN ALBEMARLE ASSOCIATION, , ,PO BOX 95,GREENWOOD,VA,22943-0095,22943, , , , , , , ,WESTERN ALBEMARLE ASSOCIATION,201312,0,0,0,PO BOX 95,GREENWOOD,VA,22943-0095,200808, , , , ,-78.77297,38.03903,3,5,4,51,003,PO BOX 95,GREENWOOD,VA,22943-0095,22943,1,1,0,0,0,0,0,0, 
8405100348,HSC,261998677, ,A80,130072759,712190,DANIEL BOONE WILDERNESS TRAIL,DANIEL BOONE WILDERNESS TRAIL INTERPRETIVE CENTER FOUNDATIO, ,DANIEL BOONE WILDERNESS TRAIL INTERPRETIVE CENTER FOUNDATION,1144 SORREL CREEK LN,GATE CITY,VA,24251-4969,24251, , , , , ,2764524520, ,DANIEL BOONE WILDERNESS TRAIL INTERPRETIVE CENTER FOUNDATIO,201312,0,0,0,1144 SORREL CREEK LN,GATE CITY,VA,24251-4969,200806, , , , ,-82.65945,36.67206,3,5,4,51,169,1144 SORREL CREEK LN,GATE CITY,VA,24251-4969,24251,1,1,0,0,0,0,0,0, 
8405100351,HSC,262375170, ,A80, , ,DICKENSON COUNTY HISTORICAL SOCIETY,DICKENSON COUNTY HISTORICAL SOCIETY INC, , ,PO BOX 52,CLINTWOOD,VA,24228-0052,24228,128 FFA STREET,CLINTWOOD,VA,24228-0052,24228,2769266355,HTTP://WWW.DCHS1880.ORG/,DICKENSON COUNTY HISTORICAL SOCIETY INC,201412,0,0,0,PO BOX 52,CLINTWOOD,VA,24228-0052,201208, , , , ,-82.43285,37.09132,3,5,4,51,051,128 FFA STREET,CLINTWOOD,VA,24228-0052,24228,1,1,0,0,0,0,0,0, 
8405100355,HSC,262758962, ,A80, , ,WEST POINT HISTORICAL SOCIETY,THE WEST POINT HISTORICAL SOCIETY INC, , ,PO BOX 1556,WEST POINT,VA,23181-1556,23181, , , , , , ,HTTP://WWW.HSWPVA.ORG/,THE WEST POINT HISTORICAL SOCIETY INC,201212,0,0,0,PO BOX 1556,WEST POINT,VA,23181-1556,200901, , , , ,-76.86396,37.5798,3,5,4,51,101,PO BOX 1556,WEST POINT,VA,23181-1556,23181,1,1,0,0,0,0,0,0, 
8405100356,HSC,262774003, ,A80, ,712120,LIVING LEGENDS OF ALEXANDRIA,LIVING LEGENDS OF ALEXANDRIA, , ,PO BOX 10485,ALEXANDRIA,VA,22310-0485,22310,PO BOX 10485,ALEXANDRIA,VA,22310-0485,22310,7036834035,HTTP://WWW.ALEXANDRIALEGENDS.COM/,LIVING LEGENDS OF ALEXANDRIA,201312,3,56803,46165,400 N WASHINGTON ST STE,ALEXANDRIA,VA,22314-2367,200810, , , , ,-77.12567,38.78363,3,5,2,51,059,PO BOX 10485,ALEXANDRIA,VA,22310-0485,22310,1,1,0,0,0,0,0,0, 
8405100359,HSC,263307554, ,A80, ,813219,VIRGINIA STATE ARCHIVES,FRIENDS OF THE VIRGINIA STATE ARCHIVES INC, , ,PO BOX 4804,RICHMOND,VA,23220-8804,23220, , , , , , , ,FRIENDS OF THE VIRGINIA STATE ARCHIVES INC,201412,0,0,0,PO BOX 4804,RICHMOND,VA,23220-8804,201005, , , , ,-77.45885,37.55074,3,5,1,51,760,PO BOX 4804,RICHMOND,VA,23220-8804,23220,1,1,0,0,0,0,0,0, 
8405100360,HSC,263471660, ,A84, ,712120,HONOR FLIGHT HISTORIC TRIANGLE VIRGINIA,HONOR FLIGHT HISTORIC TRIANGLE VIRGINIA INC, , ,PO BOX 135,WILLIAMSBURG,VA,23187,23187, , , , , , , ,HONOR FLIGHT HISTORIC TRIANGLE VIRGINIA INC,201312,0,0,0,PO BOX 135,WILLIAMSBURG,VA,23187-0135,200901, , , , ,-76.70764,37.27467,3,5,2,51,830,PO BOX 135,WILLIAMSBURG,VA,23187-0135,23187,1,1,0,0,0,0,0,0, 
8405100363,HSC,263978517, ,A80, ,712110,MAHONES TAVERN AND MUSEUM,MAHONES TAVERN AND MUSEUM INC, , ,PO BOX 565,COURTLAND,VA,23837-0565,23837,22341 MAIN STREET,COURTLAND,VA,23837-0565,23837,2023824357,HTTP://WWW.MAHONESTAVERN.ORG/,MAHONES TAVERN AND MUSEUM INC,201312,0,0,0,PO BOX 565,COURTLAND,VA,23837-0565,200907, , , , ,-77.06729,36.71444,3,5,4,51,175,22341 MAIN STREET,COURTLAND,VA,23837-0565,23837,1,1,0,1,1,0,0,0, 
8405100366,HSC,264302661, ,A80, ,712120,BEDFORD GENEALOGICAL SOCIETY,BEDFORD GENEALOGICAL SOCIETY INC, , ,PO BOX 1439,BEDFORD,VA,24523-8239,24523, , , , , ,5404664247,HTTP://BEDFORDGENSOCIETY.ORG/,BEDFORD GENEALOGICAL SOCIETY INC,201412,0,0,0,PO BOX 1439,BEDFORD,VA,24523-8239,200910, , , , ,-79.48973,37.38903,3,5,4,51, ,PO BOX 1439,BEDFORD,VA,24523-8239,24523,1,1,0,0,0,0,0,0, 
8405100367,HSC,264411457, ,A80, ,813219,STAFFORD CIVIL WAR SITES,FRIENDS OF STAFFORD CIVIL WAR SITES, , ,65 MARLBOROUGH POINT RD,STAFFORD,VA,22554-5702,22554, , , , , ,5406598395, ,FRIENDS OF STAFFORD CIVIL WAR SITES,201312,0,0,0,65 MARLBOROUGH POINT RD,STAFFORD,VA,22554-5702,201002, , , , ,-77.31813,38.37506,3,5,4,51,179,65 MARLBOROUGH POINT RD,STAFFORD,VA,22554-5702,22554,1,1,0,0,0,0,0,0, 
8405100368,HSC,264602795, ,A80, ,712120,MORGANTINA,FRIENDS OF MORGANTINA, , ,3270 HORSESHOE BEND ROAD,CHARLOTTESVILLE,VA,22901-5617,22901, , , , , , , ,FRIENDS OF MORGANTINA,201312,0,0,0,3270 HORSESHOE BEND RD,CHARLOTTESVL,VA,22901-5617,201003, , , , ,-78.54519,38.12671,3,5,4,51,003,3270 HORSESHOE BEND RD,CHARLOTTESVL,VA,22901-5617,22901,1,1,0,0,0,0,0,0, 
8405100371,HSC,270108974, ,A50, ,712110,SPENCER PENN SCHOOL PRESERVATION ORGANIZATION,SPENCER PENN SCHOOL PRESERVATION ORGANIZATION, , ,PO BOX 506,SPENCER,VA,24165-0506,24165, , , , , , ,HTTP://WWW.THECENTREATSPENCERPENN.COM/,SPENCER PENN SCHOOL PRESERVATION ORGANIZATION,201312,4,462046,434374,PO BOX 506,SPENCER,VA,24165-0506,200508, , , , ,-80.03844,36.59728,3,5,4,51,089,PO BOX 506,SPENCER,VA,24165-0506,24165,1,1,0,0,0,0,0,0, 
8405100380,HSC,271710966, ,A82, ,514120,PANJAB DIGITAL LIBRARY USA,PANJAB DIGITAL LIBRARY USA, , ,6445 LOVE DR APT 1082,IRVING,VA,20147-3204,20147,21028 ROAMING SHORES TER,ASHBURN,VA,20147-3204,20147, , ,PANJAB DIGITAL LIBRARY USA,201312,4,130673,130673,570 INDIAN ROCK DR,COPPELL,TX,75019-5297,201201, , , , ,-77.4826,39.03539,3,5,2,51,107,21028 ROAMING SHORES TER,ASHBURN,VA,20147-3204,20147,1,1,0,0,0,0,0,0, 
8405100381,HSC,271768506, ,A54, ,813920,FAIRFAX COUNTY POLICE HISTORICAL ASSOCIATION,FAIRFAX COUNTY POLICE HISTORICAL ASSOCIATION INC, , ,5625 REVERCOMB COURT,FAIRFAX,VA,22030,22030, , , , , , , ,FAIRFAX COUNTY POLICE HISTORICAL ASSOCIATION INC,201412,0,0,0,5625 REVERCOMB CT,FAIRFAX,VA,22030-5802,201004, , , , ,-77.35114,38.81595,3,5,2,51,059,5625 REVERCOMB CT,FAIRFAX,VA,22030-5802,22030,1,1,0,0,0,0,0,0, 
8405100382,HSC,271803420, ,A80, ,813219,FAIRFAX COUNTY ARCHAEOLOGY AND CULTURAL RESOURCES,FRIENDS OF FAIRFAX COUNTY ARCHAEOLOGY AND CULTURAL RESOURCE, , ,10705 OLD COLCHESTER ROAD,MASON NECK,VA,22079-3612,22079, , , , , , , ,FRIENDS OF FAIRFAX COUNTY ARCHAEOLOGY AND CULTURAL RESOURCE,201412,0,0,0,10705 OLD COLCHESTER RD,LORTON,VA,22079-3612,201201, , , , ,-77.2344,38.66852,3,5,2,51,059,10705 OLD COLCHESTER RD,LORTON,VA,22079-3612,22079,1,1,0,0,0,0,0,0, 
8405100387,HSC,273157190, ,A80, ,712110,HARDY COUNTY HERITAGE MUSEUM,HARDY COUNTY HERITAGE MUSEUM INC, , ,1306 SQUIRE COURT SUITE B,STERLING,VA,20166-8944,20166, , , , , , , ,HARDY COUNTY HERITAGE MUSEUM INC,201312,0,0,0,1306 SQUIRE CT,STERLING,VA,20166-8903,201010, , , , ,-77.43402,39.02096,3,5,2,51,107,1306 SQUIRE CT,STERLING,VA,20166-8903,20166,1,1,0,0,0,0,0,0, 
8405100388,HSC,273246629, ,A80, ,712110,DELTAVILLE MARITIME MUSEUM,DELTAVILLE MARITIME MUSEUM & HOLLY POINT NATURE PARK INC, ,DELTAVILLE MARITIME MUSEUM & HOLLY POINT NATURE PARK INC,287 JACKSON CREEK ROAD,DELTAVILLE,VA,23043,23043, , , , , ,8047767200,HTTP://WWW.DELTAVILLEMUSEUM.COM,DELTAVILLE MARITIME MUSEUM & HOLLY POINT NATURE PARK INC,201312,5,596720,557742,287 JACKSON CREEK ROAD,DELTAVILLE,VA,23043-0000,201108, , , , ,-76.34144,37.5546,3,5,4,51, ,287 JACKSON CREEK ROAD,DELTAVILLE,VA,23043-0000,23043,1,1,0,0,0,0,0,0, 
8405100390,HSC,273334396, ,A80, , ,BURKE HISTORICAL SOCIETY,BURKE HISTORICAL SOCIETY, , ,PO BOX 243,BURKE,VA,22009-0243,22009, , , , , , , ,BURKE HISTORICAL SOCIETY,201312,0,0,0,PO BOX 243,BURKE,VA,22009-0243,201202, , , , ,-77.27166,38.79345,3,5,2,51,059,PO BOX 243,BURKE,VA,22009-0243,22009,1,1,0,0,0,0,0,0, 
8405100395,HSC,273682448, ,A80, ,712120,LOUDOUN LAURELS,LOUDOUN LAURELS, , ,PO BOX 343,WATERFORD,VA,20197-0343,20197,21800 TOWN CENTER PLAZA #266A/230,STERLING,VA,20197-0343,20197, ,HTTP://WWW.LOUDOUNLAURELS.ORG/,LOUDOUN LAURELS,201212,0,0,0,1855 SAINT FRANCIS ST AP,RESTON,VA,20190-6252,201102, , , , ,-77.37226,39.01267,3,5,2,51,107,21800 TOWN CENTER PLAZA #266A/230,STERLING,VA,20197-0343,20197,1,1,0,0,0,0,0,0, 
8405100396,HSC,274211747, ,A80, ,813410,VIRGINIA NATIONAL GUARD HISTORICAL SOCIETY,VIRGINIA NATIONAL GUARD HISTORICAL SOCIETY INC, , ,PO BOX 482,BLACKSTONE,VA,23824-0482,23824,BUILDING 1315-1316 EAST PARADE ROAD FORT PICKETT,BLACKSTONE,VA,23824-0482,23824, , ,VIRGINIA NATIONAL GUARD HISTORICAL SOCIETY INC,201212,0,0,0,PO BOX 482,BLACKSTONE,VA,23824-0482,201109, , , , ,-77.98593,37.09483,3,5,4,51, ,BUILDING 1315-1316 EAST PARADE ROAD FORT PICKETT,BLACKSTONE,VA,23824-0482,23824,1,1,0,0,0,0,0,0, 
8405100404,HSC,300275088, ,A80, , ,FLOYD COUNTY HISTORICAL SOCIETY,FLOYD COUNTY HISTORICAL SOCIETY, , ,PO BOX 292,FLOYD,VA,24091-0292,24091, , , , , ,5407453247,HTTP://WWW.FLOYDHISTORICALSOCIETY.ORG/,FLOYD COUNTY HISTORICAL SOCIETY,201312,0,0,0,PO BOX 292,FLOYD,VA,24091-0292,200412, , , , ,-80.32199,36.92394,3,5,4,51,063,PO BOX 292,FLOYD,VA,24091-0292,24091,1,1,0,0,0,0,0,0, 
8405100407,HSC,300480375, ,A80, ,712120,CHESAPEAKE BAY & WESTERN MODEL RAILROADERS,CHESAPEAKE BAY & WESTERN MODEL RAILROADERS, , ,110-F DARE ROAD,YORKTOWN,VA,23692-2882,23692, , , , , ,7578980717,HTTP://CBW-MRC.COM/,CHESAPEAKE BAY & WESTERN MODEL RAILROADERS,201412,0,0,0,110 DARE RD STE F,GRAFTON,VA,23692-2882,200911, , , , ,-76.46347,37.16067,3,5,2,51,199,110 DARE RD STE F,GRAFTON,VA,23692-2882,23692,1,1,0,0,0,0,0,0, 
8405100409,HSC,300529454, ,T99, ,813219,SAILOR'S CREEK BATTLEFIELD STATE PARK,FRIENDS OF SAILORS CREEK BATTLEFIELD HISTORICAL ST PK ASSO, ,FRIENDS OF SAILORS CREEK BATTLEFIELD HISTORICAL ST PK ASSO,6541 SAYLERS CREEK RD,RICE,VA,23966,23966, , , , , , , ,FRIENDS OF SAILORS CREEK BATTLEFIELD HISTORICAL ST PK ASSO,201406,0,0,0,6541 SAYLERS CREEK RD,RICE,VA,23966-2000,201003, , , , ,-78.21407,37.3195,3,5,4,51,007,6541 SAYLERS CREEK RD,RICE,VA,23966-2000,23966,1,1,0,0,0,0,0,0, 
8405100412,HSC,311146501, ,A82, , ,INSTITUTE FARM,LOUDOUN AGRICULTURAL & CHEMICAL INSTITUTE FOUNDATION INC, ,LOUDOUN AGRICULTURAL & CHEMICAL INSTITUTE FOUNDATION INC,320 CULPEPER ST,WARRENTON,VA,20186-3001,20186, , , , , ,5402726994, ,LOUDOUN AGRICULTURAL & CHEMICAL INSTITUTE FOUNDATION INC,201312,4,143213,143213,320 CULPEPER ST,WARRENTON,VA,20186-3001,198511, , , , ,-77.79984,38.70871,3,5,2,51,061,320 CULPEPER ST,WARRENTON,VA,20186-3001,20186,1,1,0,0,0,0,0,0, 
8405100413,HSC,311480307, ,A82, , ,SNICKERSVILLE TURNPIKE ASSOCIATION,SNICKERSVILLE TURNPIKE ASSOCIATION INC, , ,PO BOX 452,PHILOMONT,VA,20131-0452,20131, , , , , , ,HTTP://WWW.SNICKERSVILLETURNPIKE.ORG/,SNICKERSVILLE TURNPIKE ASSOCIATION INC,201404,0,0,0,PO BOX 452,PHILOMONT,VA,20131-0452,199703, , , , ,-77.7406,39.05814,3,5,4,51,107,PO BOX 452,PHILOMONT,VA,20131-0452,20131,1,1,0,0,0,0,0,0, 
8405100415,HSC,311532892, ,A80, ,712120,HAITI PHILATELIC SOCIETY,HAITI PHILATELIC SOCIETY, , ,5709 MARBLE ARCHWAY,ALEXANDRIA,VA,22101-4616,22101, , , , , , ,HTTP://WWW.HAITIPHILATELY.ORG,HAITI PHILATELIC SOCIETY,201412,0,0,0,5709 MARBLE ARCH WAY,ALEXANDRIA,VA,22315-4013,199707, , , , ,-77.13499,38.74776,3,5,2,51,059,5709 MARBLE ARCH WAY,ALEXANDRIA,VA,22315-4013,22315,1,1,0,0,0,0,0,0, 
8405100421,HSC,311647903, ,A80,962950010,813219,VIRGINIA WAR MEMORIAL,VIRGINIA WAR MEMORIAL INC, , ,621 S BELVIDERE ST,RICHMOND,VA,23220-6504,23220, , , , , ,8047862060,HTTP://WWW.VAWARMEMORIAL.ORG,VIRGINIA WAR MEMORIAL INC,201312,4,437755,430258,621 S BELVIDERE ST,RICHMOND,VA,23220-6504,200010, , , , ,-77.44904,37.5368,3,5,1,51,760,621 S BELVIDERE ST,RICHMOND,VA,23220-6504,23220,1,1,0,0,1,0,0,0, 
8405100428,HSC,311728975, ,A80, , ,THOMAS JEFFERSON HERITAGE SOCIETY,THOMAS JEFFERSON HERITAGE SOCIETY INC, , ,PO BOX 4482,CHARLOTTESVILLE,VA,22905-4482,22905, , , , , ,8049244083,HTTP://WWW.TJHERITAGE.ORG/,THOMAS JEFFERSON HERITAGE SOCIETY INC,201412,3,28984,28984,PO BOX 4482,CHARLOTTESVL,VA,22905-4482,200104, , , , ,-78.48986,38.02318,3,5,1,51,540,PO BOX 4482,CHARLOTTESVL,VA,22905-4482,22905,1,1,0,0,0,0,0,0, 
8405100429,HSC,311736006, ,A80, ,712120,FOREST FIRE LOOKOUT ASSOCIATION,FOREST FIRE LOOKOUT ASSOCIATION, , ,374 MAPLE AVE E STE 310,VIENNA,VA,22180-4718,22180, , , , , , , ,FOREST FIRE LOOKOUT ASSOCIATION,201412,0,0,0,374 MAPLE AVE E STE 310,VIENNA,VA,22180-4718,200101, , , , ,-77.27153,38.89588,3,5,2,51,059,374 MAPLE AVE E STE 310,VIENNA,VA,22180-4718,22180,1,1,0,0,0,0,0,0, 
8405100430,HSC,311788112, ,A54, , ,OAK RIDGE HISTORICAL SOCIETY,OAK RIDGE HISTORICAL SOCIETY INC, , ,2300 OAK RIDGE RD,ARRINGTON,VA,22922,22922, , , , , , , ,OAK RIDGE HISTORICAL SOCIETY INC,201312,1,34, ,2300 OAK RIDGE RD,ARRINGTON,VA,22922-0000,200112, , , , ,-78.86077,37.71795,3,5,4,51,125,2300 OAK RIDGE RD,ARRINGTON,VA,22922-0000,22922,1,1,0,0,0,0,0,0, 
8405100432,HSC,311790072, ,A80, ,712120,RIVERMONT,FRIENDS OF RIVERMONT, , ,PO BOX 3562,LYNCHBURG,VA,24503-0562,24503,PO BOX 3562,LYNCHBURG,VA,24503-0562,24503, ,HTTP://WWW.FRIENDSOFRIVERMONT.ORG/,FRIENDS OF RIVERMONT,201412,0,0,0,PO BOX 3562,LYNCHBURG,VA,24503-0562,201210, , , , ,-79.17028,37.43478,3,5,1,51,680,PO BOX 3562,LYNCHBURG,VA,24503-0562,24503,1,1,0,0,0,0,0,0, 
8405100433,HSC,311811815, ,A80, ,712120,CHILHOWIE ORGANIZATION FOR ART COMMUNITY AND HISTORY,CHILHOWIE ORGANIZATION FOR ART COMMUNITY AND HISTORY INCORP, ,CHILHOWIE ORGANIZATION FOR ART COMMUNITY AND HISTORY INCORPO,PO BOX 350,CHILHOWIE,VA,24319-0350,24319,PO BOX 350,CHILHOWIE,VA,24319-0350,24319, , ,CHILHOWIE ORGANIZATION FOR ART COMMUNITY AND HISTORY INCORP,201412,0,0,0,PO BOX 350,CHILHOWIE,VA,24319-0350,200404, , , , ,-81.66118,36.76781,3,5,4,51,173,PO BOX 350,CHILHOWIE,VA,24319-0350,24319,1,1,0,0,0,0,0,0, 
8405100434,HSC,311814026, ,A80, ,712120,COLUMBIA RIFLES,COLUMBIA RIFLES INC, , ,3308 HAZEL TREE CT,HENRICO,VA,23233-1799,23233, , , , , , , ,COLUMBIA RIFLES INC,201312,0,0,0,3308 HAZEL TREE CT,HENRICO,VA,23233-1799,200205, , , , ,-77.61559,37.64376,3,5,2,51,087,3308 HAZEL TREE CT,HENRICO,VA,23233-1799,23233,1,1,0,0,0,0,0,0, 
8405100437,HSC,320022500, ,A80, , ,HALE WILKINSON CARTER HOME FOUNDATION,HALE WILKINSON CARTER HOME FOUNDATION INC, ,HALE WILKINSON CARTER HOME,PO BOX 217,HILLSVILLE,VA,24343-0217,24343,405 N MAIN ST,HILLSVILLE,VA,24343-0217,24343,2767285600,HTTP://HALEWILKINSONCARTERHOME.ORG/,HALE WILKINSON CARTER HOME FOUNDATION INC,201312,2,20979,18262,PO BOX 217,HILLSVILLE,VA,24343-0217,200403, , , , ,-80.73658,36.76575,3,5,4,51,035,405 N MAIN ST,HILLSVILLE,VA,24343-0217,24343,1,1,0,0,1,0,0,0, 
8405100440,HSC,320246853, ,A80, , ,MILLBORO PRESERVATION AND CULTURAL ASSOCIATION,MILLBORO PRESERVATION AND CULTURAL ASSOCIATION INC, ,MILLBORO PRESERVATION AND CULTURAL ASSOCIATION INC,PO BOX 301,MILLBORO,VA,24460-0301,24460, , , , , , ,HTTPS://WWW.FACEBOOK.COM/MILLBOROPRESERVATION,MILLBORO PRESERVATION AND CULTURAL ASSOCIATION INC,201312,3,44374,40075,PO BOX 301,MILLBORO,VA,24460-0301,201003, , , , ,-79.6359,38.02855,3,5,4,51,017,PO BOX 301,MILLBORO,VA,24460-0301,24460,1,1,0,0,0,0,0,0, 
